username,rating pengguna,review,tanggal
Pengguna Google,5,sangat bagus,2025-10-26 12:49:32
Pengguna Google,2,lemot,2025-10-26 12:47:39
Pengguna Google,5,mantap,2025-10-26 12:43:44
Pengguna Google,5,oky,2025-10-26 12:41:39
Pengguna Google,5,M3 sangat baik dan membantu,2025-10-26 12:41:25
Pengguna Google,5,express,2025-10-26 12:40:34
Pengguna Google,3,lumayan buat cek kuota,2025-10-26 12:37:11
Pengguna Google,3,bagus,2025-10-26 12:31:53
Pengguna Google,4,mantap,2025-10-26 12:26:44
Pengguna Google,3,mantap,2025-10-26 12:23:41
Pengguna Google,1,freedom bulanan eror,2025-10-26 12:20:23
Pengguna Google,5,sangat puas,2025-10-26 12:18:51
Pengguna Google,5,baik,2025-10-26 12:15:50
Pengguna Google,4,baik,2025-10-26 12:15:46
Pengguna Google,4,mantap,2025-10-26 12:12:29
Pengguna Google,1,bikin aplikasi lancar aja gabisa,2025-10-26 12:10:59
Pengguna Google,5,NOTIF ASWWWU,2025-10-26 12:10:12
Pengguna Google,1,"response timenya kelamaan. dialog iklannya mengganggu dan butuh loading lama. setelah semua itu hanya mendapatkan informasi gagal sync dengan server. artinya cek kuota harus dial *888# lagi deh. sebagai sesama Android developer semoga tim dikasi kesabaran dan kesejahteraan karena harusnya aplikasi jasa telekomunikasi sih gak selambat dan seberat ini untuk fitur seadanya gini. last word, uninstall aja mending dial *888# daripada make aplikasi ini.",2025-10-26 12:09:32
Pengguna Google,5,sangat membantu dan mudah,2025-10-26 12:09:23
Pengguna Google,3,"setiap beli paket 30 gb 30 hari udah di batasi 1 gb 1 hari gak bisa lebih eh kok tiba tiba 17 gb masih 19 hari harus nya kan 19 gb, terus kalok beli paker 1 gb masuk nya 800-900 mb aja",2025-10-26 12:09:21
Pengguna Google,5,😻,2025-10-26 12:04:37
Pengguna Google,2,"jaringan makin mengecewakan gak mau apa memeperbaiki dan memperkuat jaringan, sblm kurang bagus sekarang malah tambah parah makin lemot, di area pemalang jaringan terbelakang super lemot & hampir blm ada jaringan 5G di sini",2025-10-26 12:04:36
Pengguna Google,5,ok,2025-10-26 11:59:11
Pengguna Google,5,Mantep,2025-10-26 11:55:43
Pengguna Google,1,"ga jelas banget gua beli kuota 15gb yg masuk cuma 4gb, ampas !",2025-10-26 11:54:57
Pengguna Google,1,tolong perbaiki ni aplikasi lemot banget mau masuk ke kedalam apl nya,2025-10-26 11:54:11
Pengguna Google,3,kok kuota harian nya gaada yah padahal yang Laen kayak kuota bulan ada tapi ini kuota harian nya semua nya gaada?,2025-10-26 11:53:44
Pengguna Google,1,jaringan jelek banget,2025-10-26 11:52:19
Pengguna Google,5,bagus si juman sinyal kurang bagus,2025-10-26 11:50:45
Pengguna Google,4,ngeleg bngettt,2025-10-26 11:48:23
Pengguna Google,1,makin kesini kuota & harga tidak masuk akal... 35rb cuma dpet 5gb ude harinya d kurangin,2025-10-26 11:47:37
Pengguna Google,5,semangatku maju...jaya makmur,2025-10-26 11:46:28
Pengguna Google,1,"MAKIN HARI HARGA PAKET INTERNET INDOSAT MAKIN GA NGOTAK MAHALNYA YG BIASANYA 100GB 100RB JADI 200RB SEKARANG, LAMA"" BAKAL PINDAH PROVIDER INI KALO HARGANYA MAHAL",2025-10-26 11:36:50
Pengguna Google,5,wokeh,2025-10-26 11:36:23
Pengguna Google,5,bagus,2025-10-26 11:34:02
Pengguna Google,1,"woi kenapa paketannya malah tambah mahal, kembalikan paketan 50rb dapat 40 GB lebih woii!!!!!",2025-10-26 11:33:19
Pengguna Google,1,"mbok jangan tega-tega to bos, saya sering kehilangan kuota, sudah 4 kali terakhir tadi ,kuota saya kan 20gb, masak saya ganti hp,langsung hilang sama pulsanya.",2025-10-26 11:26:46
Pengguna Google,5,ok,2025-10-26 11:22:27
Pengguna Google,1,"Jaringan mahal lemot bubar aja ni Indosat apknya kaga ada gunanya jga,oh iya pop up iklan lu ganggu bgt yakin",2025-10-26 11:21:44
Pengguna Google,5,ok,2025-10-26 11:20:02
Pengguna Google,5,mantep,2025-10-26 11:11:49
Pengguna Google,1,"tolong sinyal untuk wilayah tanggamus kota agung lampung, sudah 4 hari sinyal buruk kadang hilang..",2025-10-26 11:10:37
Pengguna Google,5,pulsa murah,2025-10-26 11:08:40
Pengguna Google,1,"iklannya banyak, promonya gak menarik",2025-10-26 11:08:13
Pengguna Google,1,knp lemot betul makin hari makin lemot aja ni,2025-10-26 11:03:37
Pengguna Google,5,good,2025-10-26 11:02:15
Pengguna Google,1,"lemott, sering ganguan",2025-10-26 10:59:00
Pengguna Google,5,bagus,2025-10-26 10:58:15
Pengguna Google,5,Pelayanan baik dan cepat. Salam Sukses.🤝🤝🤝,2025-10-26 10:57:46
Pengguna Google,1,makin hari makin mahal harga pulsa 🥴🤮,2025-10-26 10:57:45
Pengguna Google,2,m3 kenapa klau hujan sinyal nya jelek parah,2025-10-26 10:50:23
Pengguna Google,5,ok,2025-10-26 10:48:20
Pengguna Google,1,"woi, gw kalau lagi pake hp jangan sok asik lah, main mindah-mindahin layar gw, gw jadi keganggu, gara-gara lu gw jadi kalah🤬",2025-10-26 10:46:18
Pengguna Google,5,bagus bgt,2025-10-26 10:43:59
Pengguna Google,2,Jaringan parah banget d Bekasi jaringan m3 g pernah full.kadang merah kadang 2-3 strip doang...bangke emang....,2025-10-26 10:43:19
Pengguna Google,5,mantap,2025-10-26 10:42:11
Pengguna Google,1,"gw maen di kota ngerasa maen di hutan ngeleg bgt, paketan masih ada puluhan giga tapi kayak sisa puluhan mb hadeh, jaringan sampah",2025-10-26 10:39:30
Pengguna Google,5,baik,2025-10-26 10:38:38
Pengguna Google,5,my IM3 is very good.. and the best...😝,2025-10-26 10:38:17
Pengguna Google,1,"sinyal jelek terus, kouta mahal . saya di area kota bekasi, bekasi timur, aren jaya",2025-10-26 10:35:12
Pengguna Google,5,ok,2025-10-26 10:33:34
Pengguna Google,1,sinyal lemot,2025-10-26 10:29:46
Pengguna Google,1,tambah parah sinyal tambah mahal paket data nya.... aplikasinya juga kalo di geser2 suka ngbleng,2025-10-26 10:23:58
Pengguna Google,5,sangat bagus,2025-10-26 10:22:12
Pengguna Google,5,bagus,2025-10-26 10:20:51
Pengguna Google,2,naikin harga paket gak kira-kira,2025-10-26 10:14:23
Pengguna Google,1,mau login kode otpnya ga kekirim kirim,2025-10-26 10:13:49
Pengguna Google,1,woi Indosat knp kartu ku gak bisa dipake woi,2025-10-26 10:01:27
Pengguna Google,5,Bagus,2025-10-26 09:59:32
Pengguna Google,1,"harga paket data mahal jaringan sinyal busyuuuk, nyesel gua beli ni kartu",2025-10-26 09:59:00
Pengguna Google,4,Kouta banyak promo,2025-10-26 09:46:10
Pengguna Google,5,oke,2025-10-26 09:45:54
Pengguna Google,5,mantap,2025-10-26 09:32:15
Pengguna Google,5,bagus ku kasih ranting 5,2025-10-26 09:24:53
Pengguna Google,3,kemahalan buat orang miskin kaya gw 😭😭,2025-10-26 09:24:17
Pengguna Google,1,"beli paket data mahal mahal ga bisa di pake sama sekali dan sekalinya minta pengembalian dana tidak di respon, bukti transaksi masih lengkap",2025-10-26 09:23:17
Pengguna Google,5,good,2025-10-26 09:22:12
Pengguna Google,5,ini sangat bagus,2025-10-26 09:16:47
Pengguna Google,5,mantap,2025-10-26 09:16:43
Pengguna Google,1,bru kmren isi kuota hri ini suruh registrasi ulang kuota ny ilang ak gk ridho iklas,2025-10-26 09:14:52
Pengguna Google,1,HARGA PAKETANNYA MAKIN GA NGOTAK ANJIRR!! 💩💩💩💩,2025-10-26 09:04:32
Pengguna Google,3,klo mau beli pakett lamaaa bangett prosesnya,2025-10-26 09:02:57
Pengguna Google,2,"Baru juga isi pulsa pas di cek udah di kurangin aja, pas di biarin terus di cek lagi, malah makin ngurang😠😒 coba developernya kenapa pulsanya suka di kurang pas di isi😒",2025-10-26 08:59:17
Pengguna Google,5,bagus sekali,2025-10-26 08:56:59
Pengguna Google,2,"kuota sisa banyak tapi hangus gitu aja, ampe nemu provider yg cocok mah pasti gw tinggalin ini indosat. mark my words.",2025-10-26 08:53:14
Pengguna Google,1,"apl nya aneh ga bisa di buka kalo pake data, harus pake wifi terus baru kebuka, tolong bebenah dong untuk aplnya biar enteng saat dibuka,,,",2025-10-26 08:46:48
Pengguna Google,4,sangat cepat,2025-10-26 08:41:03
Pengguna Google,1,Provider dengan jaringan paling busuk,2025-10-26 08:35:26
Pengguna Google,5,proses nya Lebih Cepat Ku Suka,2025-10-26 08:30:31
Pengguna Google,5,mntep,2025-10-26 08:28:48
Pengguna Google,1,"kecewa sumpah pake nih provider, udah 6 tahun pake tapi jaringan ga stabil + harga paketan malah di mahalin. Mau ngalah²in harga paketan sebelah lo ya? sumpah tau gini gw mending gw ga pake nih provider",2025-10-26 08:27:54
Pengguna Google,1,sangat buruk jaringannya akhir2 ini,2025-10-26 08:24:55
Pengguna Google,4,ok,2025-10-26 08:21:52
Pengguna Google,1,"gajelas sinyal Indosat jelek, pulsa tbtb ke potong tiap ngisi, gua gapernah ngutang pulsa",2025-10-26 08:19:01
Pengguna Google,2,makin mahal aja kau ini ...,2025-10-26 08:09:12
Pengguna Google,4,baik,2025-10-26 08:04:40
Pengguna Google,1,Ini operator perasaan gangguan Mulu dah aneh tiap hari ada aja makin makin,2025-10-26 08:03:11
Pengguna Google,5,puas,2025-10-26 08:02:48
Pengguna Google,5,bagus sempat lupa isi pulsa keblokir..bisa registrasi ulang,2025-10-26 08:01:36
Pengguna Google,2,"kenapa paket yg 150rb- 150gb hilang, dan masih ada yg hilang,padahal saya selalu beli paket yg 150 tapi sudah hilang tinggal yg 150rb-100gb, sangat kecewa ama Im3",2025-10-26 08:01:21
Pengguna Google,3,tolong di perbaiki lagi ini kenapa ya saya tidak bisa di buka/eror ada gangguan padahal saya masih ada kuota ini tolong di perbaiki lagi secepatnya,2025-10-26 07:53:59
Pengguna Google,1,"niat minjem pulsa darurat biar bisa beli paketan malah ga masuk"" . tapi tagihan tetap jalan kan kocak . beli plsa lagi kepotong lagi aneh",2025-10-26 07:48:25
Pengguna Google,5,sinyalnya bagus,2025-10-26 07:44:42
Pengguna Google,1,jaringan anj gw maen dari pagi sampe sore lose strek gara gara jaringan nya jelek lol,2025-10-26 07:40:32
Pengguna Google,1,mntaap,2025-10-26 07:39:58
Pengguna Google,1,sampah banyak iklannya muncul terus gabisa diblokir pop up nya,2025-10-26 07:33:25
Pengguna Google,1,"ga rekomen pake kartu Indosat, sinyal lag mulu, mendung sedikit ngelag, gerimis ngelag, dikit' ngelag, ga pernah di benerin tu sinyal, kuota gua masi ada 30gb ilang gitu aja ga kepake gara gara sinyal nya ngelag",2025-10-26 07:33:15
Pengguna Google,5,myIM3 mantap dan ok,2025-10-26 07:29:57
Pengguna Google,5,puas,2025-10-26 07:18:56
Pengguna Google,1,paket semuanya mahal....,2025-10-26 07:17:38
Pengguna Google,1,sudah beli kuota tapi tidak bisa dipake.. merepotkan!,2025-10-26 07:12:13
Pengguna Google,4,trimakasih,2025-10-26 07:08:29
Pengguna Google,5,bagus,2025-10-26 06:59:16
Pengguna Google,5,Keren apk ini jika download dapat bonus kuota 1GB 3hari,2025-10-26 06:55:26
Pengguna Google,1,tolong notifnya ganggu banget langsung masuk chrome,2025-10-26 06:54:26
Pengguna Google,1,buruk banget ngen*** ganggu gua main aja pas main game ada SMS terus malah pindah ke chrome apalah buruk bet kayak bang***,2025-10-26 06:45:20
Pengguna Google,5,paket terjangkau,2025-10-26 06:44:42
Pengguna Google,1,semakin hari semakin mahal,2025-10-26 06:39:14
Pengguna Google,1,"kenapa semakin sering beli paket kouta semakin mahal .... orang yang namanya pelanggan itu dikasih diskon atau bonus gitu.. ini malah tambah naik harganya , koutanya tambah sedikit... angel...",2025-10-26 06:38:43
Pengguna Google,5,aplikasi myIM3 Mudah digunakan,2025-10-26 06:26:40
Pengguna Google,1,"Makin hari makin gak jelas jaringannya, harga kouta mahal ga sesuai",2025-10-26 06:23:22
Pengguna Google,3,"tambah kesini knp paketan nya tambah mahaal ??,",2025-10-26 06:05:26
Pengguna Google,5,mantul,2025-10-26 06:02:25
Pengguna Google,1,sangat kesel gw. mau isi kouta baru beli pulsa. terus mau tuker pulsa dengan kouta yang di pilih. malah gak bisa bisa. akhir pulsa gw kesedot terus dari 50k jadi 42k. gara gara aplikasi k*ntol. kecewa berat. sering kejadian kaya gini selalu gak bisa beli paket,2025-10-26 06:01:07
Pengguna Google,4,tolong donk dikasih harga yg lebih murah tp kuotanya lebih besar,2025-10-26 05:56:10
Pengguna Google,1,"kartunya makin lama makin jelek, sinyal ilang'an haduh harga nya mahal tpi sinyal nya ilang'an ga better bgt",2025-10-26 05:55:42
Pengguna Google,5,"mantap,cepat",2025-10-26 05:46:40
Pengguna Google,2,"pesan popup otomatis ke web sangat menggangu, buat apa coba. tolong perbaiki Biar pelanggan indosat gak pada kabur. Thanks",2025-10-26 05:45:04
Pengguna Google,3,Kak kok nomor syaa tidak bisa menerima vervikasi kode dari Im3 bisa bantuin nggak kak🙏,2025-10-26 05:29:32
Pengguna Google,5,aplikasi nya Bagus,2025-10-26 05:27:41
Pengguna Google,3,ok,2025-10-26 05:21:50
Pengguna Google,1,bisa minta tolong matiin iklan yang maksa pengguna beralih ke web atau apk myim3 ga? itu beneran ngeganggu banget,2025-10-26 05:21:33
Pengguna Google,4,not bad,2025-10-26 05:17:04
Pengguna Google,5,mantap,2025-10-26 05:14:30
Pengguna Google,4,jos,2025-10-26 05:13:49
Pengguna Google,5,bagus,2025-10-26 05:09:23
Pengguna Google,5,"harap sinyal di perkuat jangan lup lep utk wlyh Jabar, Cileungsi Mekarsari, haturnuhun semoga sukses selalu 🙏",2025-10-26 05:04:59
Pengguna Google,5,terbaik,2025-10-26 05:02:55
Pengguna Google,1,jembodddd kuota masih 6gb malah gk bisa di buat internetan. asuuuu,2025-10-26 04:49:40
Pengguna Google,1,"he provider k**t*l, asw, ngapain sih pop up promo² gk jlas sering muncul, ganggu bget suuu.. bkin lag saat game. system tolol gk bisa apa gk sering² d kluarin. gk penting promo² lu, klo member uda ada d promo lain, gk usah d beri info promo² lewat pop up. bikin emosi aja. kurangi promo² yg kek gitu, klo perlu d apk ini kasih setting, untuk mnutup promo². buar d buka saat mau beli kuota, saat d butuhkn. asw",2025-10-26 04:47:31
Pengguna Google,1,babi ngeleg mulu gimanah si indosat guar deket tower indosat juga masih ngeleg setan bagusin siyal yah,2025-10-26 04:43:48
Pengguna Google,1,beli paket mahal mahal sinyal ga sesuai harga,2025-10-26 04:42:51
Pengguna Google,1,jaringan buruk sekali lokasi sulteng morowali tolong diperbaiki kami pelanggan merasa sangat dirugikan,2025-10-26 04:36:05
Pengguna Google,1,"internet tolol, masa ngelag mulu",2025-10-26 04:33:31
Pengguna Google,5,good job,2025-10-26 04:31:11
Pengguna Google,5,awalnya bintang 1 tetapi karena pembelian Kuota yg gagal tetapi Transaksi berhasil dan uang tidak kembali. tetapi langsung di tangani dengan cepat setelah menghubungi layanan Myim3. trimakasih 🙂‍↕️ fix bintang 5,2025-10-26 04:08:35
Pengguna Google,1,"apk lambat, tiap buka apk nya ngelag",2025-10-26 04:03:01
Pengguna Google,5,Layanan mudah dan cepat,2025-10-26 04:00:36
Pengguna Google,1,"plis ya Indosat tolong kalau mau perbaikan jaringan jangan waktu pagi,,saya jadi ga bisa kerja gara gara jaringan muter Mulu!!!!",2025-10-26 03:53:57
Pengguna Google,5,sangat bagus,2025-10-26 03:50:25
Pengguna Google,1,semakin hari semakin mahal,2025-10-26 03:49:07
Pengguna Google,5,bagus,2025-10-26 03:48:52
Pengguna Google,1,tiba tiba sinyal jadi merah pas lagi main ml? ksksk dikurangin ya mbps nya?,2025-10-26 03:48:40
Pengguna Google,1,"harga paket selalu berubah² dan kualitas sinyal makin lama makin buruk, awalnya tertarik pake im3 karena harga paketnya terjangkau dan sinyal bagus. sekarang sangat mahal bahkan melebihi harga operator lain 👎 sangat kecewa",2025-10-26 03:46:55
Pengguna Google,5,bagus,2025-10-26 03:45:51
Pengguna Google,1,sering nyolong pulsa 😡,2025-10-26 03:45:31
Pengguna Google,1,"mengalami jaringan lag, padahal di aplikasi laen bagus bagus aja",2025-10-26 03:40:33
Pengguna Google,2,makin gak jelas.,2025-10-26 03:38:37
Pengguna Google,5,bagus,2025-10-26 03:35:43
Pengguna Google,5,bagusss,2025-10-26 03:33:53
Pengguna Google,5,nice,2025-10-26 03:31:47
Pengguna Google,3,benerin woy sinyal nya saya tidak dapat sinyal,2025-10-26 03:30:10
Pengguna Google,1,"TOLONG PROVIDER NYA JANGAN SO ASIK KALAU NGASIH SMS , TIBA"" ADA SMS LANGSUNG DI BAWA KE WEBSITE , ITU MENGGANGGU SEKALI , KALAU MAU NGASIH INFO PROMO , BISA GA ,GAUSAH SPAM SMS DAN TIBA"" DI BAWA KE WEBSITE!!",2025-10-26 03:30:03
Pengguna Google,5,bagus,2025-10-26 03:18:32
Pengguna Google,1,TOLONG HILANGKAN NOTIF IKLAN BUKA BROWSER NYA WOY KALO NGGA GW DOAIN LABA LU TURUN BISNIS LU KACAU PERUSAHAAN LU BANGKRUT NJING,2025-10-26 03:12:17
Pengguna Google,1,"gajelas, kartu busuk. udah isi pulsa pas beli kuota proses nya ber jam jam anjg. giliran mau ngecek nyalain kuota ternyata malah pulsanya ngurung, kartu busuk cacat",2025-10-26 03:10:54
Pengguna Google,1,im3 spam sms tailah,2025-10-26 03:04:15
Pengguna Google,1,"apk ini rusak, saya beli data 12GB tapi kok gak bisa di pakai apk lain, cuma di tik tok doang yang bisa, rusak nih apk, kalau kita login ke kame koneksi jaringan gak ada tapi data udah nyalah.",2025-10-26 02:59:36
Pengguna Google,5,murah meriah my IM3 ku buat kaum kuli bangunan terjangkau dan mantap💘,2025-10-26 02:50:43
Pengguna Google,1,Sudah lama saya pakai myim3 tapi semangkin lama semangkin mahal karena sudah ramai yang pakai mana jaringan juga hilang timbul sekarang tidak seperti dulu,2025-10-26 02:46:42
Pengguna Google,1,sinyal mu jlk sya ksi 1 aja mles main game kyk robot jalanya di ml,2025-10-26 02:44:24
Pengguna Google,1,"SINYAL NYA BUSUK BANGET BUAT MAIN GAME TIBA² NGELAG KEBIASAAN BANGET SINYALNYA BUSUKKKKKK,MENDING PAKE TELKOM GW ANJINK",2025-10-26 02:38:14
Pengguna Google,5,good,2025-10-26 02:23:40
Pengguna Google,1,sinyal suka ilang ilangan,2025-10-26 02:21:24
Pengguna Google,5,oke oke,2025-10-26 02:20:45
Pengguna Google,1,"mending pasang wifi pribadi aja, masa iya 150k cuman 100GB, makin lama makin mahal aja ni indongsat, padahal pengguna data di kartu seluler sekarang dah banyak berkurang karna wifi tpi makin mahal aja harga koutanya mantap",2025-10-26 02:20:45
Pengguna Google,5,cuma kurang murah dikit,2025-10-26 02:17:04
Pengguna Google,3,semenjak di perbarui sering logout jadi tidak nyaman sudah gitu banyak promo paket yg 28 hari Kenapa gk 30 hari?,2025-10-26 02:09:59
Pengguna Google,1,"admin nya bilang : hai kak silahkan clear cache bla bla bla... masalahnya kan bukan di hp nya, system kalian benahin dong, bikin tower lagi mungkin, duitnya kan banyak dari kuota angus. benahin sistemnya",2025-10-26 01:56:40
Pengguna Google,1,gk ada sinyal,2025-10-26 01:50:57
Pengguna Google,5,terimakasih atas informasinya,2025-10-26 01:50:27
Pengguna Google,3,bagus,2025-10-26 01:49:27
Pengguna Google,1,"kartu sampah suka lag"" an kalo ga niat buat kartu si jangan buat saran gw yak apaan harga udah mahal sinyal yang di beri juga bagus mending tutup aja kalo sinyal masih aur"" an gini sampah",2025-10-26 01:49:06
Pengguna Google,1,Saat saya menggunakan pulsa darurat kok pulsa darurat tidak masuk ke nomor saya tetapi tagihan pulsa darurat nya tetap masuk. pulsa awal saya 9.000 saya mau pake pulsa darurat yang 6.000 setelah saya pinjam ada notif pulsa darurat berhasil di klaim tapi kok gak masuk ke nomor saya pulsa saya tetap 9.000 gimana sih ini Im3 ini mah nama nya penipuan,2025-10-26 01:44:53
Pengguna Google,5,Good,2025-10-26 01:43:14
Pengguna Google,5,bagus,2025-10-26 01:37:31
Pengguna Google,3,klo bole saran pake masi mahal kemarin suda bagus tapi sekarang paket naik lagi,2025-10-26 01:25:09
Pengguna Google,1,sampai saat ini proses pemotongan pulsa saya sebesar Rp. 90.000 secara tiba² tanpa transaksi dan ada info melalui SMS Pemberitahuan melakukan transaksi transfer pulsa padahal TDK pernah sama sekali dan sudah melaporkan kepihak myIM3 dri tanggal 20 hingga saat ini blum di proses tanpa pertanggung jawaban Pihak myIM3....Padahal sudah lama jdi langganan setia myIM3,2025-10-26 01:25:00
Pengguna Google,1,parah Indosat aplikasi begini aja di kasih iklan masih kurang untung kah dari jualan jasa layananya parah jelek parah,2025-10-26 01:17:34
